material,bg_hse06 (eV),bg_pbesol (eV),r_s (AA),r_val (AA),e_H (eV),e_L (eV),AN,IP (eV),EA (eV),r_cov (AA),EN (Pauling),N_val,N_unf,max_OS,stdev_OS,lat_a (AA),lat_b (AA),lat_c (AA),std_charge,min_dist (AA),cbm (eV),vbm (eV),e_fermi (eV),skew_dos,kurt_dos
Ti2N,0.0612016,0.03093686,1.24445,0.533016666666667,-6.16946333740256,-1.80918333452663,17,9.39679,0.02703,1.30333333333333,2.04,4.33333333333333,6.33333333333333,0,0,4.90505146,4.9050769,3.00219471,0.246307194519825,2.0700964,-8.11321417,-8.14415104,-8.12402644,1.50576440690448,3.24092015100932
Rb6Si10O23,6.10195751,4.36638797,0.866303846153846,0.897626923076923,-10.3015835965383,1.13632076998026,14,10.7639700923077,1.29272133230769,1.01230769230769,2.64205128205128,4.71794871794872,2.35897435897436,4,3.42850884455564,8.07470015,9.41763453541732,9.41763460982761,0.391024747417161,1.54096677,-3.96808593,-8.3344739,-6.15127991,3.50336807027673,25.7938649041942
La2Ge2O7,5.54097629,3.7861646,0.829422727272727,0.703586363636364,-10.5644800069681,1.405450000927,21.2727272727273,11.1162777272727,1.25528930236364,1.01454545454545,2.75454545454545,6.90909090909091,3.63636363636364,4,3.6614546289692,6.89789663962304,7.05708953581608,7.08649853018445,0.437211623048791,1.70965865,-5.15269505,-8.93885965,-7.04577735,4.48417650353358,30.0642906784747
ZnMoO4,3.3833587,2.08007754,0.7477,0.59235,-10.0687966733078,1.96695666796402,17.3333333333333,11.8264745,0.995291866666667,0.9,2.92833333333333,7,2.33333333333333,6,4.32049379893857,4.66786050098732,5.72412476,4.86793790263197,0.476124971495149,1.76889032,-5.63169648,-7.71177402,-5.67203855,1.28337138879231,1.05582057008726
YSe2,0.06833072,0.0514382,1.12901666666667,0.953883333333333,-6.68929000441209,3.20748000211557,35.6666666666667,8.57401466666667,1.44944314133333,1.43333333333333,2.10666666666667,11.6666666666667,4.33333333333333,3,2.64575131106459,4.01361342000007,4.01363336000007,8.22286082,0.190580157069847,2.8362053,-5.4742114,-5.5256496,-5.4919735,0.682342368669746,0.731624262478705
K2B4O7,6.62647326,4.95962788,0.828965384615385,0.830888461538462,-9.97910000658196,0.911505385216591,8.76923076923077,10.5538298815385,0.949965258461538,0.926153846153846,2.60615384615385,4.30769230769231,2.76923076923077,3,2.92916370317536,6.52573468597502,9.67167923020808,10.4576510206828,0.26870108678914,1.36331761,-3.87358533,-8.8332132,-6.35339926,16.7024458489773,452.209181764307
CaTa2O6,5.05762308,3.52197647,0.830861111111111,0.67215,-9.73965778420181,1.74814333448637,23.7777777777778,11.4356252744444,1.04860253333333,1.01333333333333,2.73777777777778,8.44444444444444,2.88888888888889,5,4.18927201313068,11.0569276600001,7.49960841000044,5.35089094000435,0.482679317079364,1.84430372,-5.53242574,-9.05440222,-7.29341398,1.04133405069878,0.95039226279175
RbSbO2,3.15630327,2.15094505,1.055175,1.095925,-8.29274750546969,0.593677500391575,26,10.005406775,1.113882,1.2275,2.4375,7,2,3,2.68328157299975,5.99907407745263,5.99907355883022,5.64450215690794,0.410178483825817,1.95710952,-4.41741214,-6.56835719,-5.49288466,3.99965650558377,25.6621277927045
Nb3AlH23,2.06054811,1.24828545,0.665712962962963,0.586190740740741,-8.23959111654574,1.00419666732901,5.88888888888889,12.5565301775239,0.760770740740741,0.491111111111111,2.11148148148148,1.51851851851852,1.81481481481482,3,1.69397910771984,11.574858093561,5.32454097389082,8.21283597454258,0.171840553486371,1.09603933,-5.02366967,-6.27195512,-5.64781239,0.794601878362699,1.8523603653218
Na3SbO4,3.81749173,2.18330178,1.0101625,1.0230875,-8.1024987553442,0.955788750630415,14.5,9.812229985,1.0669501425,1.12625,2.325,5.25,1.75,5,3.04354364101073,5.81691130691272,6.60752557000007,5.4736192619215,0.39872236534585,2.0043746,-6.29079819,-8.47409997,-7.38244908,2.21911693424525,7.73111378804547
CuTe2O5,3.25116147,0.25223028,0.6753,0.704425,-10.1529625066966,2.94592000194306,21.625,11.729533875,1.5603827375,0.9225,2.9125,9.125,1.875,4,3.62994085189212,6.89965927218578,9.44058240000017,7.41118238144747,0.467592890331397,1.85887555,-5.33350002,-5.58573029,-5.46053449,1.15249301834787,2.1707922662451
NaAlH4,5.83162147,4.45067602,0.824766666666667,0.877416666666667,-7.64290000504106,0.509501667002721,4.66666666666667,10.9197640598013,0.666525541666667,0.685,1.89,1.33333333333333,1.66666666666667,3,2.16024689946929,6.43753388717667,6.4376820222881,6.43729403048175,0.196896929937922,1.6304001,-3.51464942,-7.96532544,-5.73998743,0.218357222121438,-1.15154379737569
K3BrO,1.99304934,0.79743336,1.55231,1.57183,-5.8801520038784,1.21050000079842,20,7.690771238,1.265814198,1.59,1.772,5.2,1.2,1,1.69030850945703,5.2060606,5.2060738,5.20607418,0.397864001491723,2.6065,-4.87113754,-5.66857091,-5.26985422,6.58316289558401,68.6464307690705
Na3AgO2,2.35604249,1.23715917,1.2479,1.23796666666667,-6.52673167097153,0.129150000085184,16,8.37159581333333,0.978410391666667,1.29166666666667,1.93333333333333,4.33333333333333,1.33333333333333,1,1.80906806746658,6.75379451965734,6.75436595434433,6.75394448800943,0.352205828594509,2.08292532,-5.64046123,-6.8776204,-6.25904081,3.85495784948078,24.8511398593683
K2Te2O5,4.32446971,3.22753651,0.951638888888889,0.977527777777778,-9.0138022281675,2.73363222402526,20.2222222222222,10.5323576066667,1.36113290666667,1.12444444444444,2.56,7.11111111111111,1.77777777777778,4,3.18198051533946,7.76223975502621,15.14802634,5.51021292184946,0.445802560380386,1.85975077,-4.2956856,-7.52322212,-5.90945386,5.70340637685691,65.493595758665
Ca(CoO2)2,3.55753697,0.39057661,0.877807142857143,0.604521428571428,-9.19089714891923,1.75754714401638,15.1428571428571,10.9067707814286,1.02764317142857,0.988571428571429,2.64571428571428,6.28571428571429,2,4,3.05505046330389,8.69156895000031,2.90972226001038,10.1919626000001,0.251910114684361,1.88511553,-7.86892347,-8.25950007,-8.06421177,1.86811354191807,5.11705986073493
MnCO3,4.67385903,1.61428683,0.66639,0.46551,-10.9106300071964,1.18761200078332,11,11.9096982,1.0250859024,0.826,2.884,5.8,3,4,3.38061701891407,5.84912159746939,5.84912159746939,5.84891490158636,0.260151917422945,1.27689965,-4.31508876,-5.92937559,-5.12223217,2.64546514320215,11.108133160945
Rb2Si2O5,5.72074015,4.04680359,0.975083333333333,1.00090555555556,-9.6963244508399,1.02329000067494,15.7777777777778,10.3053212444444,1.22848905333333,1.10222222222222,2.51555555555556,4.44444444444445,2.22222222222222,4,3.18198051533946,6.62187506888616,6.62187520141215,14.6851861464667,0.398873917972364,1.53925425,-4.15008466,-8.19688826,-6.17348646,4.80101308915763,39.8195733778362
FeAs2,1.25977601,0.26807268,0.992983333333333,0.819683333333333,-6.18561667074654,-2.33491666820672,30.6666666666667,9.15985603333333,0.587625446666667,1.23333333333333,2.06333333333333,12.6666666666667,3.33333333333333,3,2.64575131106459,5.2464123600009,5.90844542000039,2.84034903,0.143234609017948,2.36206114,-6.62684049,-6.89491316,-6.76087683,2.47283500015137,14.5932958450985
Zn3N2,0.94752181,0.79558897,0.88103,0.87275,-7.77462200512795,-1.34691000088839,20.8,11.4501702,-0.4,1.016,2.206,9.2,1.2,2,3.53553390593274,8.39106781769301,8.39106768491696,8.39106759253877,0.32557440846682,1.99669459,-4.9906475,-5.78623647,-5.75324881,4.94506790081068,31.7416054393855
KYO2,5.58419947,3.95566695,1.220975,0.999825,-7.79422500514087,1.03983250068585,18.5,9.4485084325,0.9326974325,1.3125,2.23,4,3.5,3,2.68328157299975,6.47102416863935,6.47104079782831,6.47197593433181,0.448195317432364,2.41476247,-5.39995753,-9.35562448,-7.377791,1.66727114711081,4.386976182939
Nb2Se9,1.43679882,0.64453074,0.948659090909091,0.92195,-7.43537000490418,4.25383363916936,35.2727272727273,9.20811163636364,1.82002330981818,1.28,2.37727272727273,14,2.90909090909091,6,4.99615236572489,8.13559409332187,8.41371028162093,8.45595493467993,0.114869509382451,2.29145551,-4.55331422,-5.19784496,-4.87557959,0.709895598850821,1.1346527966555
Se3(NO6)2,3.96864103,2.34140186,0.527608823529412,0.530573529411765,-11.2470217721241,3.00660176668896,12.4705882352941,13.0436527058824,1.37971045505882,0.761176470588235,3.23588235294118,7.64705882352941,2.11764705882353,6,4.55521678957215,8.05813188313683,8.05679403849056,12.4118530666289,0.367686911311099,0.97676945,-5.49805003,-7.83945189,-6.66875096,4.33150159797461,40.2453044427314
ReP4,1.46171619,0.79706272,0.93629,0.91899,-6.72651800443664,-2.91115200192012,27,9.9560528,0.609365006,1.158,2.132,8.2,3.4,5,4.92805380304581,6.21179247000004,9.20958490000004,10.84876942,0.055328296409796,2.17716422,-4.99085064,-5.78791336,-5.389382,-0.086658360028395,-0.361606496098885
Zn2P2O7,5.74836558,3.80268032,0.645513636363636,0.649768181818182,-10.2863490976937,1.49013909189195,13.2727272727273,12.280741,0.952813754545455,0.836363636363636,2.88727272727273,6.90909090909091,1.81818181818182,5,3.84463912480742,4.96902576005436,13.3413891401999,16.4550121600029,0.367246629599005,1.45527449,-3.99762118,-7.8003015,-4.03840012,2.03540236940947,7.05704226977544
Ba3Y4O9,4.82493279,3.3894763,1.11735,0.8943375,-8.5365575056305,1.28614937584831,24.75,10.19165805,0.92576910625,1.249375,2.406875,4.5,3.375,3,2.99332590941915,9.14391134734526,9.14400572021278,9.14260845544195,0.465482849338785,2.20673747,-6.25842675,-9.64790305,-7.9531649,2.9584828358146,12.8824316884267
Ag2Te4O11,2.18091746,0.96815383,0.67755,0.703208823529412,-10.2397764773421,2.97845353137628,22.9411764705882,11.8229591176471,1.56262394705882,0.922352941176471,2.94705882352941,8.94117647058824,1.88235294117647,6,4.0430377003132,7.34679020624438,7.48829583037434,9.64292659285047,0.447188547956799,1.87584334,-5.34748378,-6.31563761,-5.83156069,1.76645272845358,4.05718176127214
ZrGeO4,5.65832751,3.85525415,0.744466666666667,0.6264,-10.8512733404906,1.55231000102387,17.3333333333333,11.5009635,1.25173110216667,0.931666666666667,2.85,7,3.33333333333333,4,4,6.303856318655,6.30396207081864,6.30358891078395,0.451758970843285,1.7713942,-4.63785163,-8.49310577,-4.67680334,0.912000104627975,0.670702213534848
Li3SbO4,4.76163343,3.12668968,0.96145,0.974375,-8.18594000539924,0.952893750628505,11.5,9.9069692485,1.09324625625,0.98375,2.34375,5.25,1.75,5,3.04354364101073,5.15333225517994,6.09572736000004,5.14999648416028,0.359047549724328,1.94918046,-6.38213834,-9.50882803,-7.94548318,1.42613933725828,2.51389380766069
Na(BH)5,5.80936415,4.78662595,0.760422727272727,0.786968181818182,-8.62554273296192,-0.479452727588962,3.72727272727273,10.4201222689555,0.5199575,0.673636363636364,2.01181818181818,1.90909090909091,2.81818181818182,0,0,6.77721901137896,13.44260101,12.2270630998225,0.133535196639108,1.20395026,-3.84070227,-8.62732822,-6.23401524,1.67486667606889,10.3182218980015
La4Se3O4,2.02142035,1.40039,1.12424090909091,0.850768181818182,-7.96873727798325,2.17260818325118,32.9090909090909,9.63972690909091,1.28512910327273,1.32,2.34636363636364,7.63636363636364,4.54545454545455,3,2.7559459528877,8.43076219261692,6.86204224238674,6.86204090967333,0.359570290737533,2.3463933,-5.97612179,-7.37651179,-6.67631679,4.96007196105067,32.01457491171
P4S5,3.15035857,2.15139646,0.785327777777778,0.895138888888889,-8.0433688941941,1.25805888971867,15.5555555555556,10.4163104444444,1.48577232888889,1.05888888888889,2.40666666666667,5.55555555555555,2.44444444444444,5,3.97994974842648,6.37600298447831,10.6619773900013,6.74999082017814,0.108056517272872,1.93674922,-4.07390858,-6.22530504,-5.14960681,0.970965390452596,1.03503197385472
Cs4Si3O8,5.49864992,3.88822136,1.10536333333333,1.12761,-9.24725533943259,0.953012000628583,21.7333333333333,9.93167352731467,1.18292848266667,1.22466666666667,2.42533333333333,4.26666666666667,2.13333333333333,4,3.04379793717535,9.28728382167942,11.0413929002067,13.3355114294389,0.399109218361821,1.56279097,-4.23290791,-8.12112927,-6.17701859,1.61983804907954,5.84126166246377
Sr(BH)12,7.14547819,5.93418876,0.71409,0.742122,-8.95070240590366,-0.457542800301783,4.4,10.738092425857,0.49855684,0.63,2.0732,2,2.88,3,2.71034528501094,7.03100369731277,7.03100206056373,11.4206863892639,0.125930188783858,1.04674052,-3.96022126,-9.89441002,-6.92731564,3.42060855478525,25.1554747305697
Y5Si3H,0.05439204,0.0257789,1.36532777777778,0.970561111111111,-6.64966889327484,-1.44069666761691,26.4444444444444,7.68219717774467,0.717640204444444,1.46,1.55555555555556,3.11111111111111,6.44444444444445,0,0,8.38644477506489,8.38644474908357,6.16761029,0.160672465087411,2.63340754,-6.51581147,-6.54159037,-6.54005416,1.61910465286596,11.0821935521586
SnTe,0.61126542,0.52054306,1.01375,1.2509,-8.76717000578261,1.32104000087132,51,8.176863,1.54147295,1.385,2.03,15,3,2,2.82842712474619,4.46073586609817,4.46073738637769,4.46073738637769,0.1541636,3.16,-3.94896012,-4.46950318,-4.20923165,0.078906114904356,-0.562952567069341
PN9O,5.34788601,3.93772307,0.553931818181818,0.545895454545455,-9.78293637008894,-2.21818000146306,7.81818181818182,14.082901,0.1434284,0.738181818181818,2.99909090909091,5.09090909090909,2.90909090909091,5,4.84628584448818,7.48523992878677,12.29759582,7.992093884866,0.2128041671878,1.11550626,-3.78772154,-7.72544461,-5.75658308,4.40340333718097,39.5546832358601
LiPO3,7.52729267,5.63543769,0.76495,0.77261,-9.48349400625507,1.21045000079838,8.4,11.3465131992,1.149594444,0.866,2.698,4.8,2,5,3.68394198806504,5.3658257799896,17.1483539400017,8.8362095788673,0.330920712995367,1.45346543,-3.37222509,-9.00766278,-6.18994393,1.89600724429409,7.10905043883819
Rb3TaO8,5.3758376,3.13542296,1.00066666666667,0.928733333333333,-9.23318917275664,1.77737250117231,20.6666666666667,10.752116275,1.12247591916667,1.13166666666667,2.62333333333333,5.83333333333333,2.16666666666667,0,0,6.39815112525607,6.3981514900042,6.39767268159647,0.315214946934813,1.40258782,-4.28800429,-7.42342725,-5.85571577,4.29523114726361,26.5977440640632
RbC,4.85178329,3.47927347,1.46655,1.46785,-7.75806500511702,-1.96150500129376,21.5,7.71870805,0.874014911,1.48,1.685,2.5,2.5,0,0,9.28024437000008,4.68847638,9.64057931000004,0.348294510268334,1.22383912,-3.43981114,-6.91908462,-5.17944788,3.7143438201135,19.6313032638069
RbBrO3,5.16759489,3.76245062,0.88421,0.89181,-9.72250400641272,2.99020200197226,19.2,11.36902062,1.646564082,1.076,2.82,7.2,1.6,5,3.68394198806504,4.47664010233735,4.4766401044455,4.47646841426938,0.411421338338711,1.65266456,-4.16794169,-7.93039231,-6.049167,7.40916224000137,98.516983219859
B2H5,7.82411224,6.26903623,0.602407142857143,0.619092857142857,-8.97771714877862,0.362695714524939,2.14285714285714,12.0840301426443,0.6189195,0.461428571428571,2.15428571428571,1.57142857142857,2.14285714285714,0,0,6.00937537694627,10.44298251,9.34798467767179,0.034182981744224,1.19476962,-3.11802037,-9.38705661,-6.25253849,2.66775749189554,12.1297047164769
Ti5(PO5)4,4.56250511,2.97396718,0.706860344827586,0.521715517241379,-10.2105662136312,1.64781310453513,11.3793103448276,12.0154635862069,1.12366411724138,0.878620689655172,2.94,5.51724137931034,3.17241379310345,5,4.34165866921848,7.56103701000246,12.8274029,14.43586662,0.404110191942863,1.47716848,-5.88588449,-8.85985167,-8.81752089,1.56976671341011,3.94685569290462
YAsO4,5.78346709,3.84909231,0.746116666666667,0.61905,-9.9676866732411,1.48869666764857,17.3333333333333,11.7463383333333,1.15939353333333,0.955,2.86,7,3.33333333333333,5,4.08248290463863,5.90928764174922,5.90928047138207,5.90973869209772,0.434123424427326,1.74335101,-5.041946,-8.89103831,-5.08122557,1.2473296633444,1.58577222977536
MgNb2O6,5.1004134,3.6076728,0.813672222222222,0.611361111111111,-9.79532778423853,1.8436377789938,15.7777777777778,11.4302517777778,1.13127175555556,0.961111111111111,2.79444444444444,5.33333333333333,2.88888888888889,5,4.18927201313068,14.2476224800011,5.70605950000956,5.02446490000897,0.533343025701748,1.79499729,-4.77645188,-8.38412468,-6.58028828,1.50094154917178,2.96151527394949
K3I4,2.43095402,1.73524968,1.45290714285714,1.54833571428571,-5.8133528609772,2.46022714447985,38.4285714285714,7.83243302714286,1.96294098714286,1.66428571428571,1.87142857142857,10.1428571428571,1,0,0,8.76618545672667,8.94944395770128,9.67399786555732,0.183238120873183,3.03721186,-4.80408452,-6.5393342,-5.67170936,12.4316819853542,228.976531356068
YCoO3,3.14911903,0.2684203,0.88207,0.51981,-9.29269400612922,1.71754800113285,18,10.990487,1.07054018,1.028,2.684,6,3.6,3,3.27326835353989,5.4297446,7.31545036,5.08849144,0.34426684299365,1.92155022,-8.03797942,-8.30639972,-8.26688429,1.29811803524387,2.21252279773588
Ba2MnO3,2.28946927,0.36189661,1.18421666666667,1.01638333333333,-8.04205500530434,0.992211667321105,26.8333333333333,9.78525536666667,0.69209465,1.27833333333333,2.275,4.83333333333333,1.83333333333333,2,2.55840859626733,6.4220083335914,6.42200853990209,12.5804237750989,0.402769010168312,1.95340323,-6.99887663,-7.36077325,-7.17982494,3.5790580310414,18.0745074489394
Na2S5,2.76013283,1.6244098,1.03200714285714,1.10022142857143,-7.17390571901745,3.12612714491906,14.5714285714286,8.86831484571429,1.64019643714286,1.22428571428571,2.10857142857143,4.57142857142857,1.71428571428571,6,3.67423461417477,7.55347353,14.53221754,5.79029772000005,0.138413819507021,2.06142214,-4.13881532,-5.76322512,-4.95102022,1.46631595619122,5.32179637798891
GaSe,1.95656118,1.05806901,0.90625,1.16115,-8.56414000564869,1.89882000125241,32.5,7.875847,1.160902906,1.21,2.18,14.5,3.5,2,2.82842712474619,3.74704879524539,3.74705162134873,32.7918538500037,0.118924816910306,2.42243594,-4.14967935,-5.20774837,-4.67871386,17.1751705063796,373.61880139431
La2O3,5.26320397,3.78947673,1.08783,0.73611,-8.80983200581074,1.40890200092928,27.6,10.401593,1.09968166,1.224,2.504,4.8,4.8,3,3.53553390593274,3.90660252824898,3.90660303720744,6.04980771613662,0.461187360283527,2.36664539,-5.9486077,-9.73808442,-7.84334606,6.04471357239555,52.0365167755832
Li2SO4,7.96680704,6.05798541,0.830207142857143,0.826821428571428,-9.24973143467232,2.33064143010866,7.71428571428571,10.8022371417143,1.30823202171429,0.892857142857143,2.61428571428571,4.57142857142857,1.71428571428571,6,3.67423461417477,8.55000466841532,4.96822937,8.31492779610625,0.308100411838552,1.47033768,-2.90229134,-8.96027675,-5.93128405,2.87076293190577,13.045679201718
SrV2O6,4.09412694,2.60307946,0.861894444444444,0.611405555555556,-9.56698222853236,1.86836555678788,14.6666666666667,11.21061905,1.09711353333333,0.996666666666667,2.76111111111111,5.33333333333333,2.88888888888889,5,4.18927201313068,9.69062109000011,3.64827544009536,12.4897753,0.376740502593075,1.61283159,-6.98857061,-9.59165008,-8.29011035,1.39128970748942,2.11165719250151
ZrNi2,0.05991825,0.04568646,1.47211666666667,0.517716666666667,-4.07450666935411,0.612426667070608,32,7.30462733333333,0.915870466666667,1.41,1.71666666666667,8,4,0,0,4.86160119159302,4.86160046327302,4.86160049862835,0.216659712143604,2.44499847,-7.92650893,-7.97219538,-7.96957043,3.28681206919771,14.7606904785479
KScO2,5.30251457,3.57708819,1.184925,0.90695,-7.84737250517593,0.973745000642258,14,9.5345659325,0.9029674325,1.2625,2.265,4,3.5,3,2.68328157299975,6.33536397420637,6.33536397420637,6.33474631288839,0.421083479169058,2.115721,-5.82620508,-9.40329327,-7.61474918,1.52435657524243,2.55067287455232
WO5,1.99685176,0.75445447,0.619766666666667,0.489933333333333,-11.0437250072842,2.46338000162478,19,12.6590508333333,1.35363241666667,0.82,3.26,8.33333333333333,2.66666666666667,0,0,3.85183627909874,5.49313026746521,7.6545855214051,0.372706215803284,1.86163489,-6.05871724,-6.81317171,-6.59996443,1.44261892229487,3.82240926342835
